product_id,main_category,name,count_sold,final_price,original_price,stock,is_official,rating_average,shop_location,discount_percentage
15006105588,kesehatan,GIFT - Durex RB x Sarkodit Tas Pouch ((DO NOT BUY)),0,1000000,,4,f,5,Kab. Tangerang,0
102514481728,kesehatan,[GIFT] Lap Tangan Terry Palmer,0,1000000,,1,f,5,Kab. Tangerang,0
15006090151,kesehatan,GIFT - Durex RB Travel Bag (Tas Jenjeng) (DO NOT BUY),0,1000000,,19,f,5,Kab. Tangerang,0
100280008316,kesehatan,[GIFT] Kartu Talk n Chill Pasangan,0,1000000,,1,f,5,Kab. Tangerang,0
537841673,kesehatan,Durex Fetherlite 12s x 3pcs + Lube 200ml - Kondom Tipis Aman Pria,0,436600,639700,102,f,5,Kab. Tangerang,31.75
438703274,kesehatan,Durex Invisible 2s x 18pcs - Kondom Extra Tipis Aman Pria,0,762000,1146600,21,f,5,Kab. Tangerang,33.54
3032740757,kesehatan,Durex Performa 3s x 6pcs + Play 100 ml - Kondom Tahan Lama Pria,0,297800,451500,13,f,5,Kab. Tangerang,34.04
5871732239,kesehatan,Durex Extra Safe 3s x 5pcs - Kondom Tebal Lebih Aman,0,143400,194000,18,f,5,Kab. Tangerang,26.08
543077398,kesehatan,BUY 5  FREE 1 - Durex Pleasuremax 3s - Kondom Bertextur Dot dan Garis,0,199600,289800,13,f,5,Kab. Tangerang,31.12
13738885141,komputer_laptop,Laptop msi modern 14 intel i5 gen 12 16gb 512gb 14.0 full hd,1,7929000,,20,t,5,Kota Administrasi Jakarta Selatan,0
100283170691,kesehatan,Durex Invisible 2s - Kondom Extra Tipis Aman Pria + Play Lubricant 50ml,0,115400,168500,300,f,5,Kab. Tangerang,31.51
13384473728,kesehatan,Durex Invisible 10s x 6pcs - Kondom Extra Tipis + Tahan Lama Pria,0,800600,1164600,107,f,5,Kab. Tangerang,31.26
14747220540,kesehatan,Durex Lube Play Sweet Strawberry 50ml x 6pcs - Pelumas Beraroma,0,418900,598800,60,f,5,Kab. Tangerang,30.04
5359529897,kesehatan,Durex Fetherlite 24s x 2pcs - Kondom Tipis Aman Pria,0,385900,551200,27,f,5,Kab. Tangerang,29.99
102413624263,kesehatan,Durex KY Jelly Personal Lubricant 50g - Pelumas Pria dan Wanita V1,0,65900,82700,138,f,5,Kab. Tangerang,20.31
102186542594,kesehatan,Durex Kondom Extra Safe 24s & Extra Safe 12s - Kondom Extra Tebal Lebih Aman,0,219900,361200,49,f,5,Kab. Tangerang,39.12
15806074190,kesehatan,Durex Love Jeans 12s - Kondom Extra Aman Pelumas Pria + Durex Lube Play Sweet Strawberry 50ml - Pelumas Beraroma,0,110300,152700,359,f,5,Kab. Tangerang,27.77
1336606764,kesehatan,Masker 3 Ply 3Ply isi 50 disposable Masker 3 Lapis anti virus Earloop,319808,24888,,805,f,4.8,Kota Depok,0
100639602322,kesehatan,Cap Lang MINYAK EKALIPTUS AROMATHERAPY ROSE 120 ML,53,43000,,179,t,5,Kota Tangerang Selatan,0
1933989544,makanan_minuman,Wortel Brastagi Segar  500 gram,71,18000,,13,t,5,Kota Administrasi Jakarta Selatan,0
100798720399,kesehatan,Tolak angin cair ( promo ),7526,50900,,6293,f,4.9,Kota Surabaya,0
3370951752,kesehatan,Tolak Angin Sido Muncul Cair Isi 12 Sachet - Obat Masuk Angin,12317,51999,53000,1772,f,5,Kota Tangerang Selatan,1.89
15368231742,kesehatan,GOLO GINSENG ORIGINAL - GINGSENG HALAL MUI BPOM,1594,59000,,9997,f,4.9,Kota Surabaya,0
100504010854,kesehatan,Biotalk Natural Calendula Salve | 30 GR | Natural | Salep | Membantu Menjaga Kulit Eksim Psoriasis Sensitif Gatal-Gatal,102121,175000,,8780,t,4.9,Kota Administrasi Jakarta Barat,0
16672239343,kesehatan,SALEP ZDF KULIT GATAL AKIBAT JAMUR / DERMATITIS PSORIASIS EKSIM KURAP ORIGINAL 100%,20907,8600,,5094,f,5,Kota Administrasi Jakarta Barat,0
31630029,office_stationery,SAKURA KOI WATER COLORS 12 TUBES,1,221500,,2,t,5,Kota Bandung,0
100005966275,kesehatan,Tolak Angin Madu Sido Muncul Box isi 12 sachet Tolakangin,6432,51800,,426,f,4.9,Kota Surabaya,0
16580081093,kesehatan,Suplemen Vitalife Magnesium Bisglycinate 500mg - 30 Kapsul,27301,89000,150000,6556,t,4.9,Kota Administrasi Jakarta Barat,40.67
14780345943,kesehatan,Fresh Care Aromatherapy roll on 10ml,10286,13000,,130,f,4.9,Kota Administrasi Jakarta Timur,0
16068472045,kesehatan,Cap Lang Minyak Kayu Putih Roll On 15 ml,6228,7000,8798,7307,t,4.9,Kota Tangerang Selatan,20.44
1248499618,kesehatan,LH test pendeteksi masa subur strip ovulasi ovulation test,149554,3500,,130,f,4.9,Kota Administrasi Jakarta Barat,0
2045159424,office_stationery,PAINT MARKER ZEBRA PMKR BLACK,29,37000,,8,t,5,Kota Administrasi Jakarta Selatan,0
2035969416,kesehatan,LH OVULATION TEST STRIP ALAT TES KESUBURAN ALAT TES OVULASI OVUTES,98800,1380,,9460,f,4.9,Kota Administrasi Jakarta Barat,0
2762752124,kesehatan,Batik Etniq Craft Masker Kain Batik Headloop Isi 2Pcs (Motif Random),5,30000,,15,t,5,Kota Bekasi,0
11556088766,kesehatan,BPI Bulk XL Weight Gainer BPI Bulk Muscle XL 15 lbs BPI Sports,2231,783020,,561,t,4.9,Kota Administrasi Jakarta Utara,0
617452958,kesehatan,SALONPAS PAIN RELIEF PATCH 3 PCS,4,24028,,76,t,5,Kota Surabaya,0
1045393491,kesehatan,FOLAMIL GENIO BOTOL 30 KAPSUL,6,182178,,79,t,5,Kota Surabaya,0
788220261,kesehatan,ROCHE ACCU-CHEK Softclix - Jarum Lancet isi 25pcs,62,54000,,38,f,4.9,Kota Bandung,0
8090603703,kesehatan,Onemed Masker Earloop 50 Pieces (Random Warna),3,58500,,6,t,5,Kota Yogyakarta,0
100639602320,kesehatan,Cap Lang MINYAK EKALIPTUS AROMATHERAPY ROSE 60 ML,8,23000,,94,t,5,Kota Tangerang Selatan,0
15853411906,kesehatan,ONEMED 3PLY MASKER BEDAH KARET EARLOOP WARNA BIRU BOX 50 PCS,8,29886,,13,t,5,Kota Pontianak,0
387938806,kesehatan,FRESH CARE CITRUS HIJAU MUDA ROLL ON MINYAK ANGIN AROMATHERAPY 10 ML,18,19888,,100000,t,5,Kota Administrasi Jakarta Barat,0
587273073,kesehatan,FRESH CARE LAVENDER MINYAK ANGIN AROMATHERAPY BOTOL ROLL ON 10 ML,2,18650,,1,t,5,Kota Administrasi Jakarta Barat,0
791364767,kesehatan,Cap Lang Inhaler Lang - Alat Pernafasan untuk Mengatasi Sesak Nafas,7508,9000,,1856,t,5,Kota Tangerang Selatan,0
15411828369,kesehatan,Imboost Effervescent Extra Vit C Suplemen Daya Tahan Tubuh Jeruk @8 Tab - Paket Isi 4,185,182300,,529,t,5,Kota Administrasi Jakarta Timur,0
791394959,kesehatan,Cap Lang Minyak Angin Menthol Oil 10ml,1776,11500,,177,t,5,Kota Tangerang Selatan,0
12309167021,kesehatan,MERCK 1.11170.0001 Nitrate Test (200 Tests),4,2969000,,13,f,5,Kota Administrasi Jakarta Timur,0
12620779971,kesehatan,NATURELINE VITAMIN D3 1000 IU BOTOL 30 TABLET,3,156238,,5,t,5,Kota Surabaya,0
102243698713,kesehatan,FITlife Massiv 12 lbs 5443 gram (MPro Upgraded) suplemen  otot,1817,854460,,4984,t,4.9,Kota Administrasi Jakarta Barat,0
15297240101,komputer_laptop,LENOVO IDEAPAD SLIM 3 14 I5 13420H 16GB 512GB W11+OHS 14.0WUXGA IPS BLIT 2Y PREM+2ADP GRY -3PID/16,2,9199000,,5,t,5,Kota Administrasi Jakarta Selatan,0
102078065250,kesehatan,Cap Lang Minyak Otot Geliga 60ml,147,32000,,719,t,5,Kota Tangerang Selatan,0
13524144974,kesehatan,OMEPRAZOLE MEGA LIFESCIENCES 20 MG BOX 100 KAPSUL,86,35862,,700,t,5,Kota Bekasi,0
100271743202,kesehatan,Elvasense Tes Strip Gula Darah Kolesterol Asam Urat Elva Sense 3 in 1,1368,84500,,119,f,5,Kota Administrasi Jakarta Pusat,0
1766338367,kesehatan,SENSIMASK DUCKBILL FACE MASK BOX 50 PCS,6,210390,,40,t,5,Kota Tangerang Selatan,0
1335629424,kesehatan,BAGUS PIPI KIDS SURGICAL MASK 3 PLY MASKER ANAK BEDAH KESEHATAN ISI 30,9,98888,,90,t,5,Kota Administrasi Jakarta Barat,0
100642153228,kesehatan,Vitummy - Madu Herbal Untuk Anak Paket 3 Botol,9,255000,,20243,t,5,Kota Administrasi Jakarta Timur,0
1521408932,kesehatan,MASKER SENSI KIDS EARLOOP/40,53,115000,,10,t,5,Kota Administrasi Jakarta Selatan,0
8076743004,kesehatan,Vitummy - Madu Herbal Untuk Anak Paket 2 Botol,82,158182,,15043,t,5,Kota Administrasi Jakarta Timur,0
11724076373,kesehatan,FEBUXOSTAT PRATAPA 40 MG BOX 30 TABLET,251,142801,,8,t,5,Kota Administrasi Jakarta Timur,0
100263297826,kesehatan,FITlife CreaFLEX Pure Creatine Monohydrate,14047,178000,,4034,t,5,Kota Administrasi Jakarta Barat,0
791393985,kesehatan,Cap Lang BALSEM LANG 40 GR,5880,18500,,1390,t,5,Kota Tangerang Selatan,0
3076407916,kesehatan,MERCK 1.05091.0250 Potassium Peroxodisulfate 250g,12,949000,,13,f,5,Kota Administrasi Jakarta Timur,0
14450554257,kesehatan,NOURISH SKIN ULTIMATE 60 TABLET,4,514281,,129,t,5,Kota Denpasar,0
8612973062,kesehatan,OPTIMAX BOX 30 KAPLET / SUPLEMEN KESEHATAN MATA,20,208125,,24,t,5,Kota Bekasi,0
100823881718,kesehatan,PROVUS Creatine Matrix Creatine Monohydrate MESH 200 PHARMAGRADE,4338,128250,,984,t,4.9,Kab. Bandung,0
12468168518,kesehatan,Wasiri Meringankan Ambeien dan Mengurangi Perih Saat BAB - 100 pill,5,7000,,90,f,5,Jakarta Barat,0
14747105458,kesehatan,FA Angel Dust 60 Serving Pre Workout,716,480000,,38,t,4.9,Kota Administrasi Jakarta Barat,0
100639602354,kesehatan,Cap Lang MINYAK EKALIPTUS AROMATHERAPY LAVENDER 60 ML,28,23000,,532,t,5,Kota Tangerang Selatan,0
14115209320,kesehatan,Test HIV Abbott 1 Set Lengkap Mandiri Generasi 4.0 Abbott,517,105000,,502,f,4.9,Kota Administrasi Jakarta Barat,0
12677469495,kesehatan,Genetica Total Burn Fat Burner 100 Gram,2265,220000,,20,t,4.9,Kota Administrasi Jakarta Utara,0
100263309914,kesehatan,FITlife Massiv 5 lbs 2260 gram (MPro Upgraded),4032,399500,,4991,t,5,Kota Administrasi Jakarta Barat,0
8612839133,kesehatan,ALERTEN Q 25 MG BOX 30 KAPSUL,14,182877,,12,t,5,Kota Bekasi,0
2593771114,kesehatan,SUTRA GERIGI PACK ISI 3 PCS,3,10137,,9,t,5,Kota Samarinda,0
1673158857,kesehatan,IMBOOST KIDS SYRUP ANGGUR 60 ML,17,50733,,15,t,5,Kota Denpasar,0
1769870790,kesehatan,VIOSTIN BOX ISI 30 KAPLET,7,231907,,72,t,5,Kota Administrasi Jakarta Barat,0
100598064935,kesehatan,Imboost Extra Vit C & D3 Suplemen Tablet Daya Tahan Tubuh Non-Acidic Vitamin C isi 3 Strip @4 Kaplet,31,71819,,185,t,5,Kota Administrasi Jakarta Timur,0
12783444176,kesehatan,DESOXIMETASONE OGB DEXA MEDICA KRIM 15 GRAM,20,17518,,1904,t,5,Kab. Cianjur,0
1673161663,kesehatan,VICKS VAPORUB 50 GR,23,49804,,30,t,5,Kota Denpasar,0
16282379543,komputer_laptop,UGREEN 90677 TATAKAN KEYBOARD MOUSE DESK MAT PAD MOUSEPAD MICE GAMING,6,95000,,10,t,5,Kota Surabaya,0
8108080348,kesehatan,METHYLPREDNISOLONE 4MG 1 BLISTER 10 TABLET,104,3065,,5,t,5,Kota Administrasi Jakarta Timur,0
12316224202,kesehatan,Alat Test SD Bioline HIV / Syphilis Duo Isi 25 Abbott,629,60500,,376,f,4.9,Kota Administrasi Jakarta Barat,0
2296651337,kesehatan,GENERASI 2 SILIKON FACE GUARD MASKER LG PURICARE - SIZE M,38,344000,,5,t,5,Kota Palembang,0
6738931681,kesehatan,Freshcare Roll On Minyak Angin Citrus 10 ml,2,17550,,5,t,5,Kota Yogyakarta,0
100276642032,kesehatan,Qnc jelly gamat Untuk Epllepsi Dan Kejang Kejang,296,214000,,2799972,t,5,Kota Administrasi Jakarta Timur,0
16347841991,kesehatan,Sensi Masker Duckbill 50 Pieces - Masker Dewasa - Halodoc,3,171858,,6,t,5,Kota Depok,0
102489842522,komputer_laptop,"ASUS E410KA-FHD4852M - INTEL N4500 8GB 512GB INTEL UHD 14'" FHD W11 OHS",3,5329000,,3,t,5,Kota Makassar,0
12419464725,kesehatan,Optimum Nutrition Gold Standard 100% Isolate Protein 5 lbs - Chocolate Bliss - Whey / Susu Protein / Suplemen / Gym / Muscle Protein,2461,1939192,,58,t,4.9,Kota Tangerang,0
100592086622,kesehatan,AMH Jahe Merah Herbal BOX - (20 sachet),662,22999,,736,t,5,Kota Administrasi Jakarta Barat,0
14535963061,kesehatan,hydroxycut elite 100 capsul merah muscletech,1120,385000,,965,t,5,Kota Semarang,0
1248499618,kesehatan,LH test pendeteksi masa subur strip ovulasi ovulation test,149554,3500,,130,f,4.9,Kota Administrasi Jakarta Barat,0
100588843351,kesehatan,ON Optimum Nutrition Creatine Monohydrate 5000 mg Powder 300 gr - BPOM,1278,395000,,109,t,5,Kota Administrasi Jakarta Barat,0
9233418423,kesehatan,Amoxicillin 500 mg 10 Tablet - Antibiotik - Halodoc,68,6088,,43,t,5,Kab. Tangerang,0
3697226939,kesehatan,PLOSSA PRESS AND SOOTHE AROMATICS EUCALYPTUS,2,15899,,4,t,5,Kota Bandung,0
8088845683,kesehatan,Freshcare Mix Citrus Inhaler + Roll On,1,16263,,4,t,5,Kota Yogyakarta,0
14973914294,kesehatan,ONEMED 3PLY MASKER BEDAH KARET EARLOOP HIJAB BOX 50 PCS,3,29886,,2,t,5,Kota Administrasi Jakarta Timur,0
100640295549,kesehatan,Cap Lang 3 pcs Minyak Kayu Putih 120ml Gratis 1 pcs MKP Roll On 15ml,229,121003,,910,t,5,Kota Tangerang Selatan,0
1722983793,kesehatan,SENSIMASK DUCKBILL FACE MASK BOX 50 PCS,8,192585,,1,t,5,Kota Administrasi Jakarta Selatan,0
12892117136,kesehatan,FLIMTY RASA BLACKCURRANT 15 GRAM BOX 16 SACHET,3,261956,,37,t,5,Kota Administrasi Jakarta Selatan,0
13744977217,kesehatan,FRESH CARE STRONG MINYAK ANGIN AROMATHERAPY BOTOL ROLL ON 10 ML,11,13085,,390,t,5,Kota Administrasi Jakarta Selatan,0
791393663,kesehatan,Cap Lang Sitronela 60ml..,7457,11500,,100,t,5,Kota Tangerang Selatan,0
5923263398,kesehatan,Sensitif Compact Alat Test Kehamilan Instant,867,50670,,95,t,4.8,Jakarta Barat,0
102367899520,komputer_laptop,"ASUS EXPERTBOOK P1 P1403CVA - INTEL i5-13420H 8GB 512GB 14'" FHD W11 OHS",1,8765000,,2,t,5,Kota Makassar,0
8707842444,komputer_laptop,TENVEO VL20N - NDI PTZ Conference Camera 20x Zoom,2,21500000,,4,t,5,Kota Administrasi Jakarta Utara,0
100598064798,kesehatan,Curcuma Plus Sharpy Strawberry Suplemen Sirup Anak 60ml - Isi 3 Pack,37,52797,,197,t,5,Kota Administrasi Jakarta Timur,0
100598064629,kesehatan,Imboost Tablet - 5 Strip @4 Tablet,18,106820,,94,t,5,Kota Administrasi Jakarta Timur,0
5596966775,kesehatan,Plossa Inhaler & Roll On Eucalyptus 8 ml,30,12603,,20,t,5,Kab. Tangerang,0
2488995569,kesehatan,PLOSSA PRESS AND SOOTHE AROMATICS EUCALYPTUS,7,15541,,2,t,5,Kota Samarinda,0
11449468213,kesehatan,Aza 20 Cream 10 g - Obat Jerawat - Halodoc,39,51500,,109,t,5,Kota Depok,0
3439818861,kesehatan,SANGOBION BABY DROPS 30ML,4,88477,,3,t,5,Kota Denpasar,0
100598064524,kesehatan,Paket Anak Sehat Susu Low Sugar,3,137655,,410,t,5,Kota Administrasi Jakarta Timur,0
1221452156,kesehatan,COUNTERPAIN KRIM 120 GRAM,2,137701,,3,t,5,Kota Medan,0
1710987302,kesehatan,MAXPOFER BOX 10 TABLET EFFERVESENT,4,153000,,1,t,5,Kota Medan,0
15140811800,komputer_laptop,Microsoft Office 365 Original License Lifetime for Mac | Windows | Android | iOS | Tab,7987,49900,299000,9861,f,5,Kab. Bogor,83.31
1926353776,komputer_laptop,Fantech MH87 Blitz Multiplatform Gaming Headset Noise Cancelling RGB Putih Earphone,15,263000,,2,t,5,Kota Bandung,0
15286128124,komputer_laptop,Ms Office 365 Original Lifetime Lisensi Account 5 Devices - Microsoft 365 Apps Enterprise Mac Windows iOS Android - Microsoft Office 365 Pro Plus Genuine License - NIXTY,4408,50000,195000,124,f,5,Kota Administrasi Jakarta Timur,74.36
5089943065,komputer_laptop,UGREEN Kabel HDMI To HDMI Male 2.0 4K Ultra HD 18Gbps Gold Plated HD104,6921,44900,55000,15,t,5,Kota Administrasi Jakarta Pusat,18.36
15575068539,komputer_laptop,Windows 11 Pro - Lisensi License Key Original Lifetime,4108,20000,,95873,f,5,Kab. Tangerang,0
14818798290,komputer_laptop,"Logitech M241 Mouse Wireless Bluetooth Silent, Ringkas, Portabel, Penelusuran yang Mulus, Daya Tahan Baterai 18 Bulan, untuk Windows, macOS, ChromeOS, Kompatibel dengan PC, Mac, Laptop, Tablet",6870,220000,249000,194,t,5,Kota Administrasi Jakarta Timur,11.65
1693245016,komputer_laptop,3D Printer Filament SUNLU PLA Plus 2.0 Improved Strength and Durability PLA 1.75mm 1Kg,12369,153900,154000,139,t,5,Kota Tangerang Selatan,0.06
4301438790,komputer_laptop,Logitech G203 Mouse Gaming Wired RGB Lightsync with Macro [FS],20618,259000,379000,119,t,4.9,Kota Administrasi Jakarta Pusat,31.66
102248487962,komputer_laptop,CAPCUT PRO PRIVATE - Capcut Premium All Device Resmi 100% Garansi (Free Canva PRO),598,32400,,354,f,5,Kota Administrasi Jakarta Pusat,0
5192768082,komputer_laptop,Tinta Epson 003 PREMIUM Untuk Printer L1110 L3100 L3101 L3110 L3150,44314,15511,42500,80113,f,4.9,Kota Administrasi Jakarta Barat,63.50
16418372143,komputer_laptop,"Rexus KL100 Wireless Keyboard Dual Connection Bluetooth dan Wireless 2.4 GHz , slim design , rechargeable battery, support Windows, iOS , android , tablet Hitam Aluminium",65,333000,,9,t,5,Kota Bandung,0
16283935564,komputer_laptop,UGREEN POWER STRIP 6 IN 1 STOP KONTAK + ADAPTER 30W USB A USB C 15143,3,290000,,9,t,5,Kota Surabaya,0
14550684549,komputer_laptop,REXUS K9E V2 BATTLEFIRE RGB Gaming Keyboard,4,208000,,4,t,5,Kota Surabaya,0
16227741530,komputer_laptop,ASUS ZENBOOK 14 OLED UX3405CA - INTEL ULTRA 9-285H 32GB 1TB OHS W11 TOUCH,1,23483000,,4,t,5,Kota Makassar,0
16535282870,komputer_laptop,Microsoft Office 2021 Professional Plus | Office 2019 Original,3725,118000,,472,t,5,Kota Depok,0
3251852552,komputer_laptop,NYK HDMI Splitter 4 port 1x4 High Definition 2.0 High Speed 1-4,139,117000,,1,t,5,Kota Bandung,0
16609412564,komputer_laptop,FANTECH W195 / W-195 / W195R / W195-R GO COMFY WIRELESS DUAL CONNECTION VERTICAL MOUSE OFFICE KANTOR SILENT CLICK MOUSE,4,163000,,13,t,5,Kota Surabaya,0
12779681063,komputer_laptop,FANTECH KANATA VX9s/VX9 RGB MACRO Gaming Mouse,258,105000,,21,t,5,Kota Surabaya,0
100639969000,komputer_laptop,FANTECH ATOM PRO SERIES PRO97 / PRO79 MK918/MK-918/MK917/MK-917  WIRELESS Mecha Gaming Keyboard,1,699000,,9,t,5,Kota Surabaya,0
16706664645,komputer_laptop,Laptop AXIOO HYPE 1 N4020 8GB 128GB W11 14.0 GRY/BLU,3,2889000,,35,t,5,Kota Tangerang Selatan,0
100677406004,komputer_laptop,Seagate Ultra Touch HDD Hardisk Eksternal 5TB USB-C,4,2630000,,1,t,5,Kota Surabaya,0
15885775064,komputer_laptop,FANTECH W190 WIRELESS Mouse,5,95000,,163,t,5,Kota Surabaya,0
16431395643,komputer_laptop,ASUS VIVOBOOK 14 FLIP TP3407SA - INTEL ULTRA 5-226V 16GB 512GB W11 OHS TOUCH,1,16560000,,3,t,5,Kota Makassar,0
102186400245,komputer_laptop,Lenovo LOQ 15IRX10 Core i7-13700HX RTX 5050 | RAM 12GB DDR5 | SSD 512GB | 15.6” FHD 144Hz 100% sRGB | G-SYNC | Win 11 + OHS 2024,5,18499000,,3,t,5,Kota Administrasi Jakarta Pusat,0
15666493100,komputer_laptop,ASUS ZENBOOK S 14 OLED UX5406SA - INTEL ULTRA 7-258V 32GB 1TB W11 OHS TOUCH,2,26559000,,1,t,5,Kota Makassar,0
16264873115,komputer_laptop,"Axioo MyBook HYPE 5 G12 intel Core i5 RAM 8GB 256GB SSD 14'" FHD Win11",29,5799000,,49,t,5,Kota Administrasi Jakarta Pusat,0
100639963076,komputer_laptop,FANTECH VX7V2 | VX7-V2 WIRED GAMING MOUSE WITH MACRO RGB LIGHT,7,102000,,34,t,5,Kota Surabaya,0
14635586617,komputer_laptop,Mouse Logitech M240/M 240 Wireless Bluetooth Silent Click 4000DPI,9,243040,,37,t,5,Kota Surabaya,0
13102733471,komputer_laptop,Asus Vivobook Go 14 E1404ga i3 N305 8 Core 8Gb 512Gb W11+Ohs 14.0 Fhd,1,5746000,,20,t,5,Kota Administrasi Jakarta Selatan,0
12218272171,komputer_laptop,Tenveo VA300C 4K 4x Zoom EPTZ Camera Webcam with Auto-Framing,11,3400000,,5,t,5,Kota Administrasi Jakarta Utara,0
1879794989,komputer_laptop,"Fantech Webcam C50 for Computer PC Laptop Gaming 2K Quad HD 60 FPS 1080p Auto Focus LUMINOUS with Noise Cancelling Mic Microphone , Wide Angle 76 degree , Camera 5 MP",427,549000,,8,t,5,Kota Bandung,0
12779745049,komputer_laptop,FANTECH OCA259 PRO PREMIUM OFFICE CHAIR,134,2031000,,5,t,5,Kota Surabaya,0
100604337310,komputer_laptop,"Axioo Mybook Hype 5 Ryzen 5 8GB 256GB Windows 11 Pro / DOS 14'" FHD",409,4478000,,175,t,5,Kota Administrasi Jakarta Pusat,0
7584404039,komputer_laptop,Mainboard Varro H61 socket 1155 - H61 VP2 PLUS,24,235000,,2009,f,5,Jakarta Pusat,0
12562174285,komputer_laptop,MSI B760M Project Zero - Intel LGA1700 DDR5 Micro ATX,1,3571000,,3,t,5,Kota Administrasi Jakarta Pusat,0
13146277313,komputer_laptop,Lenovo Ideapad Slim 5 14 Ultra 7 155H 16Gb 512Gb W11+Ohs 14.0 Wuxga,1,13291000,,19,t,5,Kota Administrasi Jakarta Selatan,0
15806912612,komputer_laptop,LOGITECH M331 SILENT WIRELESS Mouse,8,254800,,34,t,5,Kota Surabaya,0
3238819852,komputer_laptop,REXUS VONIX F30 RGB Gaming Headset,36,185000,,4,t,5,Kota Surabaya,0
16074323554,komputer_laptop,REXUS ARKA IV RX-115 TRIPLE-CONNECTION WIRELESS Gaming Mouse,17,350000,,15,t,5,Kota Surabaya,0
15527071569,komputer_laptop,Msi Thin 15 RTX2050 4GB I5 12450H 16GB 512GB W11 15.6FHD IPS 144HZ BLIT,1,9349000,,130,t,5,Kota Administrasi Jakarta Selatan,0
15891026878,komputer_laptop,Laptop Murah ZYREX BUNAKEN N4020 4GB 256GB+64GB W10 14.0 2Y BLK,1,6200000,,10,t,5,Kota Administrasi Jakarta Selatan,0
15052347333,komputer_laptop,ASUS VIVOBOOK 16X K3605ZF I5 12500H RTX2050 4GB/ 8GB 512GB W11+OHS 16.0FHD VIPS BLK,1,9392000,,19,t,5,Kota Administrasi Jakarta Selatan,0
16549096359,komputer_laptop,HYPERX CLOUD III WIRELESS GAMING HEADSET CLOUD 3 WIRELESS NOISE CANCELLING SPATIAL AUDIO,6,2301000,,5,t,5,Kota Surabaya,0
16186713977,komputer_laptop,UGREEN CARD READER USB 3.0 WITH OTG TYPE C PLUG 40755,4,189000,,10,t,5,Kota Surabaya,0
102356402631,komputer_laptop,LENOVO THINKPAD T14 G6 ULTRA 7 255H 32GB 1TB W11PRO 14.0 WUXGA 3Y BLK -BMID Laptop Intel Core Ultra 7 255H RAM 32GB SSD 1TB Windows 11 Pro,2,27599000,,4,t,5,Kota Administrasi Jakarta Selatan,0
14637611878,komputer_laptop,Logitech M325s Wireless Mouse 2.4GHz 1000DPI,14,313000,,1,t,5,Kota Surabaya,0
13098926575,komputer_laptop,HP 14 Athlon 7120 8Gb 512Gb W11+Ohs 14.0Fhd Ips Blit,1,4897000,,19,t,5,Kota Administrasi Jakarta Selatan,0
14716862154,komputer_laptop,MacBook Air 2020 M1 Chip 13 inch 8GB RAM 256GB SSD Segel Garansi Resmi,118,10889000,,1,t,5,Kota Administrasi Jakarta Pusat,0
15348828987,komputer_laptop,ASUS TUF Gaming A15 FA507NU RYZEN 7-7735HS 512G RTX4050 6GB OHS W11,2,16664000,,3,t,5,Kota Administrasi Jakarta Selatan,0
14988679463,komputer_laptop,"UGREEN Aluminum Vertikal Stand Holder Macbook,Ipad,Etc - 20471 / 60643",10,191090,,13,t,5,Kota Surabaya,0
100639964858,komputer_laptop,NYK NEMESIS MYRO CR-1 / CR1 STAND MONITOR FOLDABLE RGB WITH PHONE HOLDER,3,245000,,8,t,5,Kota Surabaya,0
102405505399,komputer_laptop,Laptop Asus ROG STRIX G18 G814JVR I9 14900HX RTX4060 8GB/ 32GB 1TB W11 18QHD 240HZ,1,25789000,,50,t,5,Kota Tangerang Selatan,0
15196309612,komputer_laptop,Axioo Hype 10 N4020 8Gb 256Gb Windows 10 14.0,5,3000000,,80,t,5,Kota Administrasi Jakarta Selatan,0
9836502106,komputer_laptop,RAZER HUNTSMAN V2 MINI ANALOG 60% Gaming Keyboard,2,1750000,,3,t,5,Kota Surabaya,0
14639937928,komputer_laptop,Asus Vivobook Go 14 E1404Fa Ryzen 5 7520 16Gb 512Gb W11+Ohs 14.0Fhd Ips Black,2,7422000,,20,t,5,Kota Administrasi Jakarta Selatan,0
16255138657,komputer_laptop,UGREEN USB-C THUNDERBOLT3 TO HDMI CONVERTER 2.0 4K 60HZ ADAPTER 70444,6,219000,,13,t,5,Kota Surabaya,0
12058248335,komputer_laptop,Fantech AC3001s Stand Tower RGB Headset Headphone Holder,35,107000,,9,t,5,Kota Bandung,0
16181674584,komputer_laptop,UGREEN CABLE TIE ORGANIZER VELCRO STRAP PENGIKAT KABEL TALI PEREKAT - 20245P10 20245,61,17000,,24,t,5,Kota Surabaya,0
14999885318,komputer_laptop,"Axioo MyBook HYPE 5 X3 AMD Ryzen 5 RAM 8GB 256GB SSD 14'" FHD",46,4478000,,84,t,5,Kota Administrasi Jakarta Pusat,0
100639971645,komputer_laptop,UGREEN Premium Ergonomic Keyboard Wrist Rest Pad Bantal Tangan Foam Anti-Slip - 25247 25248,5,85000,,30,t,5,Kota Surabaya,0
1189848927,komputer_laptop,Tinta Epson Original T664 | Tinta Epson Asli 664 | Tinta Printer Epson - 1 SET,6,61000,,95,f,5,Kota Makassar,0
102096983505,komputer_laptop,SanDisk Ultra Luxe USB 3.2 Flash Drive CZ74 64GB (SDCZ74-064G-G46),2,127000,,7,t,5,Kota Surabaya,0
